cod_nota,nota_NP1,nota_NP2,nota_exame,semestre,ano,cod_disciplina,cod_aluno
16019,9.1,8.57,0.0,2,2015,899,572
16020,2.8,1.6,2.14,1,2013,900,572
16021,7.34,3.69,5.6,2,2017,901,572
16022,1.75,6.9,7.71,2,2017,902,572
16023,7.69,9.98,0.0,2,2016,903,572
16024,1.14,4.69,5.96,1,2011,904,572
16025,5.24,8.09,3.87,1,2011,905,572
16026,3.42,1.81,9.67,2,2013,906,572
16027,2.07,2.19,8.59,1,2013,907,572
16028,3.29,1.4,6.95,1,2016,908,572
16029,2.52,2.44,1.95,2,2015,909,572
16030,0.66,7.45,3.15,1,2017,910,572
16031,1.53,4.33,0.42,1,2010,911,572
16032,0.85,6.98,7.8,2,2015,912,572
16033,2.93,5.75,4.0,1,2015,913,572
16034,1.21,9.55,7.91,2,2014,914,572
16035,6.72,8.58,0.0,2,2014,915,572
16036,8.26,4.3,3.4,2,2020,916,572
16037,1.17,7.15,6.04,1,2014,917,572
16038,5.21,2.51,1.72,2,2013,918,572
16039,1.92,4.8,1.5,2,2014,919,572
16040,7.8,1.56,4.54,2,2012,920,572
16041,8.69,1.38,2.91,1,2018,921,572
16042,7.08,1.4,1.82,1,2012,922,572
16043,6.38,7.5,5.9,1,2015,923,572
16044,6.51,3.72,0.06,2,2014,784,573
16045,1.83,1.88,0.48,1,2012,785,573
16046,9.69,9.73,0.0,2,2014,786,573
16047,7.15,2.37,1.2,2,2014,787,573
16048,1.65,0.49,4.77,1,2012,788,573
16049,4.96,9.56,0.0,2,2010,789,573
16050,4.16,7.9,2.38,1,2012,790,573
16051,4.03,2.88,4.48,2,2016,791,573
16052,0.35,7.22,2.41,1,2019,792,573
16053,5.47,7.97,4.26,1,2012,793,573
16054,4.06,7.46,4.72,2,2013,794,573
16055,4.28,5.7,9.3,2,2014,795,573
16056,9.89,1.04,0.24,1,2018,796,573
16057,7.84,2.79,4.41,1,2011,797,573
16058,7.53,1.18,1.0,2,2015,798,573
16059,9.33,0.86,5.05,1,2016,799,573
16060,2.46,8.38,6.72,1,2015,800,573
16061,1.61,6.92,6.62,1,2013,801,573
16062,0.72,4.94,7.89,1,2013,802,573
16063,6.83,6.87,6.06,2,2012,803,573
16064,9.65,5.66,0.0,2,2014,804,573
16065,3.86,9.04,5.34,1,2019,805,573
16066,1.71,3.22,8.89,1,2010,806,573
16067,9.4,6.77,0.0,1,2013,807,573
16068,1.83,7.14,8.94,2,2020,808,573
16069,8.02,2.6,1.0,2,2015,809,573
16070,7.3,1.99,3.88,2,2017,810,573
16071,2.8,8.42,1.22,1,2011,811,573
16072,0.5,4.62,1.55,1,2020,616,574
16073,4.68,2.59,6.82,1,2019,617,574
16074,2.62,1.59,3.81,2,2010,618,574
16075,6.21,2.77,1.34,1,2012,619,574
16076,9.13,9.39,0.0,1,2016,620,574
16077,6.39,7.73,0.0,1,2019,621,574
16078,5.21,5.18,3.09,2,2015,622,574
16079,8.9,3.78,8.72,1,2015,623,574
16080,4.25,8.48,3.21,2,2014,624,574
16081,1.04,9.92,6.12,1,2013,625,574
16082,9.13,6.14,0.0,1,2012,626,574
16083,7.36,7.76,0.0,1,2014,627,574
16084,9.11,9.22,0.0,2,2018,628,574
16085,2.09,5.15,6.44,1,2016,629,574
16086,8.79,7.48,0.0,2,2018,630,574
16087,1.31,6.71,7.86,1,2010,631,574
16088,8.47,9.78,0.0,2,2014,632,574
16089,4.6,2.23,6.07,2,2015,633,574
16090,6.85,2.54,9.41,1,2011,634,574
16091,9.45,9.82,0.0,1,2012,635,574
16092,1.07,6.8,2.31,1,2018,636,574
16093,8.21,5.35,2.0,2,2015,637,574
16094,3.09,6.31,5.99,2,2013,638,574
16095,8.27,6.21,0.0,2,2010,639,574
16096,2.62,8.89,2.38,2,2017,640,574
16097,9.26,3.61,8.57,2,2016,641,574
16098,1.23,3.93,5.12,2,2017,642,574
16099,9.73,1.24,3.32,1,2018,643,574
16100,1.99,6.86,5.43,2,2015,560,575
16101,4.51,3.23,7.78,2,2016,561,575
16102,5.25,8.32,7.22,2,2019,562,575
16103,7.89,7.91,0.0,2,2020,563,575
16104,0.1,7.73,8.35,2,2017,564,575
16105,3.42,8.09,3.0,2,2015,565,575
16106,9.71,4.99,0.0,2,2013,566,575
16107,4.1,7.96,7.33,1,2016,567,575
16108,8.79,6.02,0.0,1,2016,568,575
16109,7.38,1.3,0.28,1,2017,569,575
16110,8.22,2.43,5.2,1,2019,570,575
16111,4.35,4.9,7.46,2,2012,571,575
16112,2.27,9.44,9.08,1,2014,572,575
16113,2.82,7.96,3.05,1,2013,573,575
16114,9.93,4.31,0.0,1,2019,574,575
16115,0.48,5.76,2.63,2,2015,575,575
16116,0.02,8.76,0.52,1,2014,576,575
16117,9.68,2.63,3.36,1,2017,577,575
16118,9.68,6.68,0.0,1,2011,578,575
16119,8.34,9.59,0.0,1,2015,579,575
16120,2.68,2.28,4.11,1,2017,580,575
16121,2.14,5.0,3.56,2,2015,581,575
16122,5.65,2.25,2.03,1,2014,582,575
16123,1.66,2.6,4.28,1,2015,583,575
16124,7.86,3.92,1.04,1,2015,584,575
16125,8.66,6.6,0.0,2,2013,585,575
16126,1.34,1.71,3.71,1,2012,586,575
16127,1.17,1.96,0.33,1,2015,587,575
16128,3.8,5.94,0.85,2,2017,896,576
16129,5.72,5.42,7.85,1,2014,897,576
16130,1.61,5.8,0.18,2,2012,898,576
16131,8.67,1.12,0.1,2,2014,899,576
16132,8.7,2.52,9.87,1,2019,900,576
16133,1.7,0.5,1.35,1,2019,901,576
16134,1.12,1.53,1.41,1,2020,902,576
16135,5.67,4.94,8.71,2,2016,903,576
16136,1.07,6.35,8.85,1,2015,904,576
16137,5.58,1.36,3.18,1,2016,905,576
16138,8.67,5.39,0.0,2,2015,906,576
16139,2.67,1.6,8.08,2,2013,907,576
16140,4.61,3.96,5.17,2,2017,908,576
16141,9.59,4.16,2.87,2,2017,909,576
16142,1.35,9.05,7.47,2,2018,910,576
16143,9.34,5.23,0.0,2,2015,911,576
16144,4.23,3.19,8.75,2,2019,912,576
16145,9.25,3.31,3.72,2,2011,913,576
16146,0.66,6.04,9.99,1,2017,914,576
16147,5.52,6.32,2.37,2,2012,915,576
16148,5.31,1.15,5.82,2,2014,916,576
16149,1.59,0.21,3.43,2,2016,917,576
16150,0.99,0.9,7.54,2,2010,918,576
16151,6.53,9.85,0.0,2,2011,919,576
16152,4.63,2.15,9.61,1,2016,920,576
16153,7.05,2.97,5.2,1,2011,921,576
16154,2.76,3.51,0.21,2,2019,922,576
16155,3.47,3.32,4.61,2,2015,923,576
16156,2.56,5.7,1.79,2,2015,532,577
16157,5.35,7.16,8.49,2,2016,533,577
16158,5.58,5.05,0.56,1,2012,534,577
16159,6.37,4.65,9.35,2,2017,535,577
16160,8.64,4.04,7.62,2,2015,536,577
16161,5.6,7.53,3.85,1,2016,537,577
16162,3.82,3.23,4.87,2,2014,538,577
16163,5.94,3.99,7.69,1,2017,539,577
16164,4.2,5.3,0.14,1,2013,540,577
16165,9.44,8.55,0.0,1,2015,541,577
16166,3.25,6.21,5.72,1,2016,542,577
16167,2.88,7.29,0.37,2,2017,543,577
16168,2.15,0.69,5.95,2,2018,544,577
16169,1.27,4.48,0.44,2,2016,545,577
16170,9.6,1.75,9.56,1,2017,546,577
16171,1.1,9.89,4.18,1,2015,547,577
16172,9.71,6.03,0.0,1,2011,548,577
16173,3.88,4.41,8.8,2,2016,549,577
16174,6.16,3.15,0.44,2,2013,550,577
16175,3.03,3.67,6.03,2,2015,551,577
16176,0.69,9.23,0.47,2,2019,552,577
16177,6.53,5.57,8.36,2,2015,553,577
16178,5.15,8.04,3.22,1,2016,554,577
16179,4.84,3.37,3.92,1,2015,555,577
16180,7.77,5.99,5.05,2,2018,556,577
16181,5.94,2.82,7.16,2,2015,557,577
16182,2.24,9.13,4.1,1,2016,558,577
16183,4.73,2.44,4.09,2,2012,559,577
16184,8.26,1.48,7.03,2,2016,224,578
16185,2.84,5.23,0.49,2,2015,225,578
16186,4.49,8.19,7.18,1,2013,226,578
16187,0.54,1.18,8.47,2,2015,227,578
16188,1.76,4.57,1.68,1,2013,228,578
16189,3.31,1.65,3.25,1,2013,229,578
16190,2.12,9.12,4.75,2,2017,230,578
16191,6.99,3.28,5.34,1,2011,231,578
16192,9.64,0.73,0.98,1,2015,232,578
16193,0.33,1.97,3.52,1,2016,233,578
16194,5.59,7.26,8.0,2,2015,234,578
16195,1.1,0.68,3.53,2,2012,235,578
16196,3.24,6.91,7.85,2,2013,236,578
16197,6.27,7.68,0.45,1,2018,237,578
16198,9.13,9.28,0.0,1,2015,238,578
16199,8.87,9.96,0.0,1,2019,239,578
16200,6.33,2.05,8.41,1,2013,240,578
16201,3.63,3.38,6.08,1,2019,241,578
16202,9.4,5.91,0.0,2,2015,242,578
16203,5.02,5.67,6.97,1,2016,243,578
16204,7.93,4.07,0.91,2,2013,244,578
16205,5.43,4.99,0.75,1,2014,245,578
16206,3.73,6.44,2.61,2,2014,246,578
16207,8.44,3.24,7.01,2,2013,247,578
16208,1.38,8.98,1.91,2,2016,248,578
16209,5.52,4.95,0.72,1,2016,249,578
16210,1.33,9.13,6.71,1,2014,250,578
16211,2.09,1.75,9.49,1,2011,251,578
16212,7.44,5.11,0.73,2,2013,700,579
16213,8.96,6.02,0.0,1,2018,701,579
16214,9.8,2.89,0.2,1,2015,702,579
16215,4.0,1.05,1.78,1,2012,703,579
16216,0.96,5.85,4.49,2,2016,704,579
16217,6.99,9.79,0.0,2,2014,705,579
16218,6.27,4.43,8.25,2,2012,706,579
16219,7.71,6.02,2.63,2,2013,707,579
16220,1.52,7.08,1.74,2,2014,708,579
16221,0.69,2.1,6.15,2,2015,709,579
16222,9.24,7.47,0.0,1,2019,710,579
16223,6.14,6.39,1.41,2,2015,711,579
16224,9.66,7.4,0.0,2,2014,712,579
16225,3.34,0.01,9.02,2,2013,713,579
16226,4.18,2.61,9.16,1,2015,714,579
16227,5.73,7.35,5.05,1,2017,715,579
16228,4.48,4.32,2.56,1,2018,716,579
16229,3.52,9.7,5.12,2,2013,717,579
16230,9.4,5.08,0.0,2,2013,718,579
16231,6.11,6.11,8.89,2,2019,719,579
16232,4.93,8.84,6.95,2,2014,720,579
16233,3.31,7.8,2.3,1,2015,721,579
16234,1.81,6.78,8.94,2,2015,722,579
16235,1.6,6.71,5.41,2,2020,723,579
16236,0.79,9.3,0.5,2,2014,724,579
16237,9.98,2.76,4.12,1,2016,725,579
16238,3.37,5.47,1.84,2,2014,726,579
16239,4.57,5.16,7.71,2,2013,727,579
16240,9.21,0.89,9.7,1,2016,1008,580
16241,0.74,8.99,1.88,1,2013,1009,580
16242,6.58,3.33,4.14,2,2015,1010,580
16243,0.01,1.32,1.55,2,2011,1011,580
16244,9.36,4.95,0.0,2,2016,1012,580
16245,9.3,5.31,0.0,2,2020,1013,580
16246,4.17,8.42,2.27,2,2011,1014,580
16247,3.46,0.28,8.16,2,2012,1015,580
16248,1.86,3.5,1.37,1,2015,1016,580
16249,5.72,0.35,9.24,1,2015,1017,580
16250,5.65,3.46,7.24,2,2016,1018,580
16251,6.4,5.85,3.01,1,2013,1019,580
16252,3.05,9.66,4.84,1,2012,1020,580
16253,8.27,9.66,0.0,2,2020,1021,580
16254,3.91,5.74,5.74,2,2014,1022,580
16255,9.97,3.45,4.69,2,2012,1023,580
16256,2.98,0.31,6.1,2,2016,1024,580
16257,2.9,10.0,9.9,2,2017,1025,580
16258,3.42,7.02,3.72,1,2011,1026,580
16259,0.08,6.14,6.63,1,2011,1027,580
16260,9.57,9.32,0.0,1,2018,1028,580
16261,4.22,6.6,2.26,1,2013,1029,580
16262,6.47,0.39,6.76,2,2018,1030,580
16263,5.19,1.53,8.02,1,2016,1031,580
16264,1.44,9.56,1.44,2,2013,1032,580
16265,3.07,1.87,6.89,2,2014,1033,580
16266,7.87,3.3,1.02,1,2016,1034,580
16267,8.58,9.66,0.0,2,2011,1035,580
16268,1.8,9.0,1.99,1,2015,1008,581
16269,1.18,6.94,9.66,1,2016,1009,581
16270,4.71,9.3,0.0,1,2016,1010,581
16271,3.14,0.78,8.31,2,2011,1011,581
16272,0.2,9.86,6.42,2,2016,1012,581
16273,0.14,5.62,1.96,2,2015,1013,581
16274,6.89,4.52,1.23,2,2015,1014,581
16275,6.16,2.07,7.73,2,2019,1015,581
16276,6.59,3.81,1.46,1,2014,1016,581
16277,2.43,7.45,2.98,1,2019,1017,581
16278,4.17,0.92,0.06,1,2012,1018,581
16279,6.67,9.38,0.0,1,2011,1019,581
16280,3.02,2.82,2.35,2,2018,1020,581
16281,10.0,8.66,0.0,1,2014,1021,581
16282,6.56,6.32,6.28,2,2016,1022,581
16283,0.25,4.25,3.47,1,2016,1023,581
16284,3.45,1.56,7.2,2,2014,1024,581
16285,9.16,4.14,2.52,2,2016,1025,581
16286,7.7,1.69,6.5,1,2020,1026,581
16287,4.42,6.44,6.22,2,2017,1027,581
16288,8.46,9.82,0.0,1,2020,1028,581
16289,3.34,9.55,3.44,1,2012,1029,581
16290,4.2,1.56,7.0,1,2015,1030,581
16291,4.96,3.46,3.24,2,2015,1031,581
16292,7.66,1.91,3.74,1,2014,1032,581
16293,5.17,3.95,0.92,1,2011,1033,581
16294,0.36,4.3,9.61,2,2016,1034,581
16295,8.48,4.98,7.73,2,2017,1035,581
16296,3.45,6.89,2.94,1,2013,952,582
16297,7.71,4.72,3.16,2,2015,953,582
16298,5.79,0.28,8.67,1,2011,954,582
16299,4.05,5.57,4.62,1,2013,955,582
16300,7.06,5.42,0.35,1,2015,956,582
16301,4.09,6.25,5.54,2,2015,957,582
16302,5.15,8.49,3.94,1,2016,958,582
16303,6.22,8.59,0.0,2,2017,959,582
16304,8.96,2.32,4.29,1,2012,960,582
16305,1.22,0.75,7.19,2,2014,961,582
16306,6.51,3.52,7.36,1,2011,962,582
16307,10.0,0.18,5.55,2,2020,963,582
16308,6.93,2.95,3.38,1,2013,964,582
16309,0.97,4.87,1.6,1,2013,965,582
16310,8.59,6.92,0.0,1,2015,966,582
16311,8.07,9.48,0.0,1,2012,967,582
16312,1.25,9.14,2.9,1,2019,968,582
16313,4.44,2.17,6.92,1,2016,969,582
16314,8.83,0.42,4.17,2,2019,970,582
16315,8.92,7.47,0.0,1,2012,971,582
16316,5.87,7.63,6.7,2,2016,972,582
16317,0.44,1.03,5.45,2,2015,973,582
16318,9.66,2.97,3.77,2,2011,974,582
16319,8.33,8.26,0.0,2,2018,975,582
16320,4.94,6.07,9.22,2,2014,976,582
16321,6.89,1.49,7.4,1,2016,977,582
16322,4.19,3.8,0.84,1,2015,978,582
16323,3.8,9.12,6.26,1,2018,979,582
16324,0.47,6.62,4.09,1,2015,924,583
16325,7.81,6.71,0.0,2,2019,925,583
16326,8.6,3.65,9.12,2,2013,926,583
16327,6.92,7.68,0.0,2,2013,927,583
16328,3.35,1.97,7.7,2,2015,928,583
16329,1.83,9.78,5.82,2,2015,929,583
16330,8.4,4.93,4.18,2,2015,930,583
16331,7.18,6.33,1.73,1,2013,931,583
16332,9.98,3.6,3.98,1,2017,932,583
16333,3.75,1.56,3.52,1,2016,933,583
16334,4.61,1.95,5.41,2,2014,934,583
16335,9.37,5.34,0.0,1,2018,935,583
16336,8.23,8.72,0.0,2,2019,936,583
16337,6.27,4.23,7.28,2,2013,937,583
16338,4.48,6.86,0.5,2,2015,938,583
16339,9.92,3.58,0.85,1,2018,939,583
16340,1.08,4.97,5.54,2,2016,940,583
16341,7.29,8.87,0.0,1,2018,941,583
16342,0.9,7.63,8.57,2,2019,942,583
16343,4.15,1.8,1.51,2,2016,943,583
16344,7.36,5.71,2.98,2,2018,944,583
16345,1.49,1.94,1.29,1,2010,945,583
16346,5.11,4.78,5.44,2,2016,946,583
16347,2.0,9.91,3.24,2,2018,947,583
16348,5.47,0.05,9.55,1,2010,948,583
16349,1.45,6.05,5.41,2,2016,949,583
16350,9.16,3.96,2.52,1,2016,950,583
16351,9.13,0.29,8.61,2,2016,951,583
16352,0.72,0.05,6.12,1,2013,504,584
16353,0.19,6.02,4.01,1,2015,505,584
16354,2.9,0.34,3.16,1,2011,506,584
16355,0.55,1.46,5.3,2,2010,507,584
16356,7.21,8.75,0.0,1,2014,508,584
16357,0.5,3.68,9.87,1,2020,509,584
16358,2.67,1.77,4.07,1,2015,510,584
16359,2.41,4.69,5.27,2,2012,511,584
16360,5.48,2.09,4.67,2,2019,512,584
16361,9.27,2.11,9.75,2,2017,513,584
16362,1.46,8.15,6.04,2,2012,514,584
16363,8.93,6.33,0.0,1,2010,515,584
16364,6.6,9.35,0.0,1,2014,516,584
16365,3.62,8.9,3.14,2,2010,517,584
16366,6.69,7.66,0.0,1,2014,518,584
16367,5.47,6.8,0.81,2,2011,519,584
16368,5.72,1.03,4.06,1,2014,520,584
16369,0.22,2.56,4.79,2,2018,521,584
16370,7.91,9.35,0.0,2,2019,522,584
16371,4.64,5.68,0.65,2,2010,523,584
16372,8.43,7.17,0.0,1,2018,524,584
16373,9.39,6.92,0.0,1,2012,525,584
16374,2.15,1.86,8.67,2,2017,526,584
16375,3.62,4.95,9.17,2,2015,527,584
16376,4.01,7.01,8.57,2,2014,528,584
16377,1.97,5.94,1.0,1,2017,529,584
16378,9.91,8.21,0.0,2,2014,530,584
16379,5.52,1.91,4.02,2,2015,531,584
16380,6.18,1.22,9.73,2,2014,644,585
16381,6.0,9.46,0.0,1,2018,645,585
16382,2.02,5.15,4.64,1,2010,646,585
16383,5.94,0.49,1.99,1,2014,647,585
16384,3.41,1.37,6.44,2,2015,648,585
16385,0.52,5.69,0.4,1,2014,649,585
16386,1.34,5.59,0.39,2,2014,650,585
16387,6.38,2.7,3.46,2,2013,651,585
16388,8.56,8.01,0.0,2,2020,652,585
16389,4.0,8.58,8.26,1,2016,653,585
16390,7.13,0.68,4.46,2,2016,654,585
16391,4.7,6.01,3.16,2,2016,655,585
16392,7.84,7.95,0.0,1,2010,656,585
16393,5.01,1.21,8.35,2,2014,657,585
16394,9.23,6.63,0.0,1,2014,658,585
16395,9.51,1.54,4.25,2,2013,659,585
16396,2.23,2.89,3.51,1,2014,660,585
16397,4.77,7.55,5.2,2,2015,661,585
16398,8.85,5.39,0.0,2,2012,662,585
16399,1.88,6.66,2.63,1,2017,663,585
16400,1.46,2.6,6.63,1,2013,664,585
16401,9.87,8.53,0.0,2,2016,665,585
16402,3.23,6.69,4.39,2,2017,666,585
16403,8.16,0.62,5.26,1,2015,667,585
16404,6.29,7.78,0.0,2,2015,668,585
16405,8.85,9.95,0.0,2,2016,669,585
16406,4.09,0.92,5.28,1,2017,670,585
16407,0.46,5.6,8.34,2,2014,671,585
16408,4.34,9.94,0.0,2,2017,420,586
16409,8.22,5.5,8.39,1,2017,421,586
16410,2.65,0.29,0.07,2,2014,422,586
16411,6.61,4.17,6.3,1,2010,423,586
16412,3.41,6.49,8.75,2,2014,424,586
16413,3.32,3.28,7.2,1,2016,425,586
16414,2.28,1.12,3.93,1,2014,426,586
16415,5.27,1.17,1.42,1,2020,427,586
16416,8.64,9.48,0.0,2,2017,428,586
16417,8.19,8.2,0.0,2,2013,429,586
16418,7.94,0.02,2.98,1,2014,430,586
16419,6.44,9.47,0.0,1,2012,431,586
16420,1.45,7.57,8.36,2,2016,432,586
16421,5.2,6.74,0.76,2,2014,433,586
16422,2.91,6.24,8.2,1,2017,434,586
16423,2.23,7.74,4.67,2,2020,435,586
16424,7.19,9.91,0.0,2,2017,436,586
16425,3.27,8.7,5.93,1,2012,437,586
16426,9.78,9.58,0.0,2,2014,438,586
16427,1.02,0.65,5.04,2,2013,439,586
16428,8.51,8.31,0.0,2,2017,440,586
16429,5.47,6.21,0.54,2,2017,441,586
16430,3.13,7.24,4.37,2,2016,442,586
16431,0.21,8.97,7.89,1,2016,443,586
16432,4.12,5.2,1.35,1,2017,444,586
16433,6.06,8.81,0.0,2,2016,445,586
16434,4.67,6.69,8.39,2,2010,446,586
16435,9.99,4.78,0.0,1,2015,447,586
16436,6.83,2.45,9.48,2,2015,924,587
16437,5.25,7.33,2.89,1,2012,925,587
16438,9.86,6.69,0.0,1,2020,926,587
16439,4.79,9.23,0.0,2,2015,927,587
16440,1.94,5.42,5.53,1,2011,928,587
16441,1.31,8.59,2.64,2,2020,929,587
16442,2.92,3.31,1.01,1,2018,930,587
16443,4.0,7.63,9.22,1,2017,931,587
16444,8.69,1.36,3.28,2,2015,932,587
16445,0.25,7.52,0.25,2,2014,933,587
16446,8.33,5.62,4.75,1,2018,934,587
16447,8.62,6.68,0.0,1,2015,935,587
16448,5.19,3.87,4.39,1,2018,936,587
16449,7.8,7.25,0.0,1,2016,937,587
16450,8.94,2.68,8.18,1,2012,938,587
16451,0.69,9.99,3.97,2,2015,939,587
16452,4.15,6.02,5.7,2,2016,940,587
16453,7.54,3.17,0.59,2,2015,941,587
16454,4.07,3.56,2.78,1,2011,942,587
16455,9.06,1.91,1.13,1,2016,943,587
16456,3.4,0.9,2.52,2,2014,944,587
16457,8.13,8.25,0.0,2,2018,945,587
16458,0.85,6.55,7.78,1,2014,946,587
16459,0.03,1.33,0.37,2,2017,947,587
16460,1.16,1.25,4.96,1,2014,948,587
16461,4.93,1.46,8.19,1,2015,949,587
16462,8.18,3.95,0.33,1,2020,950,587
16463,2.88,1.14,3.21,1,2015,951,587
16464,8.46,5.85,0.0,2,2017,28,588
16465,2.4,4.59,0.45,1,2013,29,588
16466,9.2,5.94,0.0,1,2014,30,588
16467,0.02,0.53,8.77,1,2016,31,588
16468,1.67,0.26,1.11,2,2019,32,588
16469,5.15,7.34,3.85,2,2011,33,588
16470,6.58,5.41,6.77,2,2017,34,588
16471,5.35,9.63,0.0,2,2015,35,588
16472,3.11,3.94,8.55,2,2019,36,588
16473,0.36,9.71,5.69,1,2013,37,588
16474,7.49,6.57,0.0,1,2011,38,588
16475,3.3,3.35,4.08,1,2010,39,588
16476,2.82,9.78,9.65,2,2013,40,588
16477,1.71,7.46,0.7,2,2012,41,588
16478,7.65,0.97,5.51,1,2012,42,588
16479,8.83,7.54,0.0,1,2012,43,588
16480,5.57,0.76,6.19,2,2012,44,588
16481,2.17,6.31,5.06,1,2014,45,588
16482,6.88,4.34,4.11,1,2018,46,588
16483,7.24,7.59,0.0,1,2017,47,588
16484,4.48,2.83,7.5,2,2018,48,588
16485,0.76,7.98,0.17,1,2013,49,588
16486,6.05,8.6,0.0,1,2015,50,588
16487,2.18,7.77,0.57,1,2015,51,588
16488,2.79,4.81,2.24,2,2015,52,588
16489,4.27,7.83,2.89,2,2019,53,588
16490,4.09,1.87,2.8,2,2013,54,588
16491,4.67,4.07,1.26,1,2018,55,588
16492,6.17,7.14,6.43,1,2016,952,589
16493,3.18,9.05,7.45,1,2016,953,589
16494,9.42,3.63,7.63,1,2010,954,589
16495,0.92,1.11,3.63,1,2015,955,589
16496,3.01,5.99,6.4,1,2015,956,589
16497,2.93,3.41,0.27,2,2014,957,589
16498,9.14,5.54,0.0,2,2014,958,589
16499,1.54,4.42,2.63,1,2014,959,589
16500,1.53,6.71,6.25,2,2012,960,589
16501,8.95,7.16,0.0,1,2018,961,589
16502,1.18,9.89,8.74,1,2016,962,589
16503,6.08,2.82,9.62,1,2014,963,589
16504,8.09,4.59,4.2,1,2015,964,589
16505,7.96,4.86,3.19,1,2015,965,589
16506,7.43,0.65,8.49,1,2019,966,589
16507,9.89,0.57,3.56,1,2014,967,589
16508,0.99,1.7,2.32,1,2010,968,589
16509,1.21,0.24,5.21,2,2018,969,589
16510,4.56,8.9,2.51,1,2018,970,589
16511,0.41,7.39,8.09,1,2014,971,589
16512,5.05,7.7,3.5,2,2018,972,589
16513,5.77,7.38,9.39,2,2015,973,589
16514,5.14,6.41,5.78,1,2013,974,589
16515,9.93,3.44,5.84,2,2016,975,589
16516,6.75,1.33,0.78,2,2017,976,589
16517,2.7,9.55,9.26,1,2016,977,589
16518,0.86,6.17,3.06,2,2015,978,589
16519,5.48,6.53,6.75,1,2015,979,589
16520,8.15,4.65,3.01,1,2019,392,590
16521,3.09,3.92,1.87,1,2015,393,590
16522,5.52,7.54,4.22,1,2012,394,590
16523,3.79,4.19,3.68,1,2019,395,590
16524,2.95,5.53,5.31,2,2015,396,590
16525,0.88,3.7,3.42,1,2017,397,590
16526,1.7,8.87,7.97,1,2015,398,590
16527,1.08,7.27,4.38,2,2016,399,590
16528,6.52,3.41,1.78,1,2016,400,590
16529,5.23,1.97,2.09,1,2015,401,590
16530,9.99,3.55,0.43,1,2017,402,590
16531,0.44,7.59,5.24,2,2017,403,590
16532,3.48,2.91,4.4,1,2011,404,590
16533,4.65,1.39,6.54,2,2015,405,590
16534,8.33,1.63,8.27,1,2014,406,590
16535,8.46,8.85,0.0,2,2016,407,590
16536,0.49,4.38,6.57,1,2014,408,590
16537,3.5,4.05,5.65,1,2015,409,590
16538,9.26,9.44,0.0,1,2015,410,590
16539,3.07,3.45,7.36,2,2016,411,590
16540,9.24,3.57,1.56,2,2016,412,590
16541,2.02,9.76,0.61,2,2019,413,590
16542,9.91,3.94,0.41,1,2013,414,590
16543,6.04,2.23,1.15,2,2015,415,590
16544,5.73,0.17,4.76,1,2013,416,590
16545,3.81,9.93,7.87,2,2011,417,590
16546,7.5,9.06,0.0,2,2016,418,590
16547,5.55,0.6,6.01,2,2012,419,590
16548,5.03,5.93,4.06,1,2019,28,591
16549,7.92,7.61,0.0,2,2016,29,591
16550,7.71,7.32,0.0,1,2018,30,591
16551,2.75,0.96,6.1,1,2018,31,591
16552,1.1,1.43,3.5,2,2019,32,591
16553,9.0,5.22,0.0,1,2010,33,591
16554,9.76,6.24,0.0,2,2016,34,591
16555,6.67,3.22,3.88,2,2013,35,591
16556,1.0,1.96,9.92,1,2018,36,591
16557,4.36,0.42,2.98,1,2014,37,591
16558,2.47,2.02,0.78,1,2011,38,591
16559,5.14,7.59,0.31,1,2017,39,591
16560,9.54,1.32,8.3,2,2015,40,591
16561,1.04,8.04,0.93,1,2019,41,591
16562,0.82,8.82,1.7,1,2014,42,591
16563,8.35,7.53,0.0,2,2013,43,591
16564,2.5,1.16,5.05,1,2015,44,591
16565,6.54,3.13,8.75,2,2015,45,591
16566,1.03,4.86,2.9,2,2010,46,591
16567,7.06,9.66,0.0,2,2012,47,591
16568,0.2,7.61,3.41,1,2016,48,591
16569,9.72,8.46,0.0,2,2014,49,591
16570,2.55,0.55,6.89,2,2015,50,591
16571,9.95,0.88,4.41,1,2015,51,591
16572,6.92,4.16,9.57,2,2010,52,591
16573,6.3,3.76,4.45,1,2017,53,591
16574,3.8,8.17,9.82,2,2017,54,591
16575,1.8,0.3,2.92,1,2013,55,591
16576,4.04,2.98,7.89,1,2014,812,592
16577,4.39,5.56,5.53,1,2013,813,592
16578,0.86,5.75,6.62,1,2018,814,592
16579,3.12,9.04,7.92,1,2018,815,592
16580,0.65,5.43,5.25,1,2019,816,592
16581,2.64,9.81,5.18,2,2017,817,592
16582,9.77,6.04,0.0,1,2015,818,592
16583,7.02,6.75,2.85,1,2015,819,592
16584,3.47,1.02,4.73,2,2014,820,592
16585,0.04,3.31,4.03,1,2015,821,592
16586,1.05,2.82,6.16,2,2015,822,592
16587,2.17,9.17,8.52,1,2018,823,592
16588,3.19,3.4,9.98,1,2015,824,592
16589,7.25,2.61,5.03,1,2016,825,592
16590,8.45,2.8,4.5,1,2017,826,592
16591,7.12,7.85,0.0,2,2015,827,592
16592,4.61,3.94,5.39,2,2016,828,592
16593,7.0,3.59,3.42,2,2016,829,592
16594,8.16,4.17,5.65,2,2015,830,592
16595,5.95,1.55,2.14,2,2015,831,592
16596,5.86,2.07,6.26,2,2020,832,592
16597,8.29,0.64,8.66,2,2018,833,592
